,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,city,churn,type_of_plan,highest_level_education,work_status,sex,relationship_status,payment_per_month,weeks_since_claim,open_policies,Renew_Offer_Type,reachability,type_of_vehicle
4107,4107,4107,4107,4107,4107,4107,4107,4107,Cape_coast,No,primary_plan,Master,Medical Leave,male,Married,144,60,8,1,contacting_agent,4-door_car
4108,4108,4108,4108,4108,4108,4108,4108,4108,Accra,Yes,extended_plan,Doctor,Employed,male,Divorced,274,9,5,2,contacting_agent,Sports Car
4109,4109,4109,4109,4109,4109,4109,4109,4109,Kumasi,Yes,extended_plan,College,Employed,male,Single,420,30,1,2,contacting_agent,luxurious_suv
4110,4110,4110,4110,4110,4110,4110,4110,4110,Tamale,Yes,primary_plan,Bachelor,Unemployed,female,Married,146,77,5,1,customer_call_centre,4-door_car
4111,4111,4111,4111,4111,4111,4111,4111,4111,Takoradi,No,primary_plan,High School or Below,Disabled,female,Married,124,150,3,1,contacting_branch_directly,2-door_car
4112,4112,4112,4112,4112,4112,4112,4112,4112,Kumasi,No,premium_plan,Master,Employed,female,Married,206,150,1,2,contacting_branch_directly,2-door_car
4113,4113,4113,4113,4113,4113,4113,4113,4113,Takoradi,No,primary_plan,College,Employed,female,Married,136,120,1,1,contacting_agent,4-door_car
4114,4114,4114,4114,4114,4114,4114,4114,4114,Kumasi,Yes,primary_plan,Bachelor,Disabled,female,Married,146,17,2,2,customer_call_centre,4-door_car
4115,4115,4115,4115,4115,4115,4115,4115,4115,Kumasi,No,premium_plan,Master,Employed,female,Married,208,69,2,1,contacting_agent,4-door_car
4116,4116,4116,4116,4116,4116,4116,4116,4116,Cape_coast,Yes,primary_plan,College,Employed,male,Single,138,56,1,2,contacting_agent,4-door_car
4117,4117,4117,4117,4117,4117,4117,4117,4117,Accra,No,primary_plan,Bachelor,Unemployed,male,Divorced,144,13,3,3,contacting_agent,4-door_car
4118,4118,4118,4118,4118,4118,4118,4118,4118,Cape_coast,No,primary_plan,Bachelor,Medical Leave,female,Married,122,26,3,3,customer_call_centre,4-door_car
4119,4119,4119,4119,4119,4119,4119,4119,4119,Kumasi,No,primary_plan,Bachelor,Unemployed,female,Divorced,122,47,1,1,via_the_web,4-door_car
4120,4120,4120,4120,4120,4120,4120,4120,4120,Accra,No,primary_plan,Bachelor,Employed,female,Married,126,4,1,4,contacting_branch_directly,2-door_car
4121,4121,4121,4121,4121,4121,4121,4121,4121,Tamale,No,primary_plan,College,Disabled,male,Divorced,136,146,3,1,contacting_agent,4-door_car
4122,4122,4122,4122,4122,4122,4122,4122,4122,Tamale,Yes,primary_plan,Bachelor,Employed,female,Married,212,146,2,1,contacting_branch_directly,SUV
4123,4123,4123,4123,4123,4123,4123,4123,4123,Tamale,No,primary_plan,College,Unemployed,female,Divorced,144,39,2,1,contacting_branch_directly,2-door_car
4124,4124,4124,4124,4124,4124,4124,4124,4124,Kumasi,No,extended_plan,Bachelor,Employed,male,Married,256,69,1,2,via_the_web,SUV
4125,4125,4125,4125,4125,4125,4125,4125,4125,Kumasi,No,primary_plan,High School or Below,Unemployed,female,Single,128,99,1,4,contacting_agent,2-door_car
4126,4126,4126,4126,4126,4126,4126,4126,4126,Takoradi,No,extended_plan,College,Unemployed,female,Married,408,150,2,1,via_the_web,luxurious_suv
4127,4127,4127,4127,4127,4127,4127,4127,4127,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Married,126,95,1,1,contacting_agent,4-door_car
4128,4128,4128,4128,4128,4128,4128,4128,4128,Accra,No,extended_plan,Bachelor,Unemployed,female,Single,174,56,2,1,contacting_agent,4-door_car
4129,4129,4129,4129,4129,4129,4129,4129,4129,Accra,No,primary_plan,Bachelor,Employed,male,Single,128,73,4,1,contacting_branch_directly,4-door_car
4130,4130,4130,4130,4130,4130,4130,4130,4130,Takoradi,Yes,extended_plan,College,Employed,female,Married,164,112,8,2,contacting_agent,4-door_car
4131,4131,4131,4131,4131,4131,4131,4131,4131,Kumasi,No,primary_plan,Bachelor,Employed,female,Married,126,9,2,1,contacting_agent,2-door_car
4132,4132,4132,4132,4132,4132,4132,4132,4132,Takoradi,No,premium_plan,College,Unemployed,female,Married,304,34,7,1,contacting_branch_directly,SUV
4133,4133,4133,4133,4133,4133,4133,4133,4133,Takoradi,No,primary_plan,High School or Below,Unemployed,female,Single,208,129,3,1,via_the_web,Sports Car
4134,4134,4134,4134,4134,4134,4134,4134,4134,Kumasi,Yes,primary_plan,Bachelor,Retired,male,Divorced,230,9,2,1,contacting_branch_directly,SUV
4135,4135,4135,4135,4135,4135,4135,4135,4135,Kumasi,Yes,primary_plan,Bachelor,Retired,female,Single,126,30,1,1,contacting_branch_directly,4-door_car
4136,4136,4136,4136,4136,4136,4136,4136,4136,Tamale,No,primary_plan,Doctor,Employed,male,Divorced,126,9,1,2,contacting_agent,2-door_car
4137,4137,4137,4137,4137,4137,4137,4137,4137,Kumasi,No,primary_plan,High School or Below,Unemployed,male,Single,140,4,4,1,contacting_agent,2-door_car
4138,4138,4138,4138,4138,4138,4138,4138,4138,Takoradi,No,primary_plan,College,Disabled,female,Married,124,4,1,4,contacting_branch_directly,2-door_car
4139,4139,4139,4139,4139,4139,4139,4139,4139,Cape_coast,No,premium_plan,Bachelor,Employed,male,Single,224,43,7,4,customer_call_centre,4-door_car
4140,4140,4140,4140,4140,4140,4140,4140,4140,Accra,No,primary_plan,Bachelor,Employed,male,Married,144,142,5,4,contacting_branch_directly,4-door_car
4141,4141,4141,4141,4141,4141,4141,4141,4141,Kumasi,No,extended_plan,High School or Below,Unemployed,male,Single,266,77,1,1,via_the_web,SUV
4142,4142,4142,4142,4142,4142,4142,4142,4142,Kumasi,Yes,extended_plan,College,Employed,female,Married,164,112,8,2,contacting_agent,4-door_car
4143,4143,4143,4143,4143,4143,4143,4143,4143,Cape_coast,No,primary_plan,Master,Employed,male,Single,138,47,3,1,customer_call_centre,4-door_car
4144,4144,4144,4144,4144,4144,4144,4144,4144,Kumasi,Yes,primary_plan,College,Employed,male,Single,138,52,1,2,customer_call_centre,4-door_car
4145,4145,4145,4145,4145,4145,4145,4145,4145,Kumasi,No,primary_plan,College,Employed,female,Married,144,4,3,1,customer_call_centre,4-door_car
4146,4146,4146,4146,4146,4146,4146,4146,4146,Cape_coast,No,primary_plan,College,Employed,male,Married,234,112,1,1,customer_call_centre,SUV
4147,4147,4147,4147,4147,4147,4147,4147,4147,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Married,124,82,1,2,contacting_branch_directly,2-door_car
4148,4148,4148,4148,4148,4148,4148,4148,4148,Accra,No,primary_plan,Bachelor,Employed,female,Single,130,34,2,1,contacting_agent,4-door_car
4149,4149,4149,4149,4149,4149,4149,4149,4149,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Married,126,142,1,4,customer_call_centre,4-door_car
4150,4150,4150,4150,4150,4150,4150,4150,4150,Cape_coast,No,extended_plan,College,Employed,female,Single,152,13,2,4,via_the_web,4-door_car
4151,4151,4151,4151,4151,4151,4151,4151,4151,Takoradi,Yes,premium_plan,Bachelor,Disabled,female,Divorced,202,77,2,1,contacting_agent,4-door_car
4152,4152,4152,4152,4152,4152,4152,4152,4152,Kumasi,No,extended_plan,High School or Below,Unemployed,male,Married,194,112,3,1,contacting_agent,2-door_car
4153,4153,4153,4153,4153,4153,4153,4153,4153,Tamale,No,extended_plan,College,Employed,female,Single,274,52,1,1,contacting_branch_directly,SUV
4154,4154,4154,4154,4154,4154,4154,4154,4154,Cape_coast,No,primary_plan,Bachelor,Employed,female,Single,122,120,3,4,contacting_agent,4-door_car
4155,4155,4155,4155,4155,4155,4155,4155,4155,Cape_coast,Yes,extended_plan,College,Unemployed,female,Divorced,174,17,1,2,contacting_agent,4-door_car
4156,4156,4156,4156,4156,4156,4156,4156,4156,Takoradi,No,primary_plan,Master,Employed,female,Married,226,90,2,3,contacting_agent,SUV
4157,4157,4157,4157,4157,4157,4157,4157,4157,Takoradi,Yes,extended_plan,High School or Below,Retired,female,Divorced,180,77,2,1,contacting_agent,4-door_car
4158,4158,4158,4158,4158,4158,4158,4158,4158,Kumasi,No,primary_plan,Bachelor,Employed,male,Single,144,120,5,1,customer_call_centre,2-door_car
4159,4159,4159,4159,4159,4159,4159,4159,4159,Accra,No,extended_plan,College,Unemployed,male,Single,176,112,1,1,contacting_branch_directly,4-door_car
4160,4160,4160,4160,4160,4160,4160,4160,4160,Cape_coast,No,primary_plan,High School or Below,Employed,female,Divorced,122,64,3,2,customer_call_centre,2-door_car
4161,4161,4161,4161,4161,4161,4161,4161,4161,Kumasi,Yes,primary_plan,Bachelor,Employed,female,Married,214,9,3,2,contacting_branch_directly,SUV
4162,4162,4162,4162,4162,4162,4162,4162,4162,Cape_coast,No,primary_plan,College,Employed,male,Divorced,130,26,6,1,via_the_web,2-door_car
4163,4163,4163,4163,4163,4163,4163,4163,4163,Takoradi,No,extended_plan,High School or Below,Employed,male,Divorced,188,86,1,2,via_the_web,2-door_car
4164,4164,4164,4164,4164,4164,4164,4164,4164,Kumasi,Yes,extended_plan,College,Employed,female,Married,186,129,5,2,customer_call_centre,2-door_car
4165,4165,4165,4165,4165,4165,4165,4165,4165,Tamale,No,extended_plan,Master,Disabled,male,Single,414,108,3,4,contacting_agent,luxirious_car
4166,4166,4166,4166,4166,4166,4166,4166,4166,Takoradi,Yes,extended_plan,High School or Below,Unemployed,male,Married,262,146,9,1,contacting_agent,SUV
4167,4167,4167,4167,4167,4167,4167,4167,4167,Cape_coast,No,primary_plan,Master,Employed,male,Married,138,22,1,3,customer_call_centre,4-door_car
4168,4168,4168,4168,4168,4168,4168,4168,4168,Takoradi,Yes,primary_plan,Bachelor,Employed,male,Married,138,17,1,2,contacting_agent,2-door_car
4169,4169,4169,4169,4169,4169,4169,4169,4169,Kumasi,No,primary_plan,Doctor,Unemployed,male,Married,148,82,8,4,contacting_agent,2-door_car
4170,4170,4170,4170,4170,4170,4170,4170,4170,Accra,No,primary_plan,High School or Below,Employed,female,Married,136,69,7,1,contacting_branch_directly,4-door_car
4171,4171,4171,4171,4171,4171,4171,4171,4171,Takoradi,No,extended_plan,College,Employed,female,Married,178,146,1,1,via_the_web,2-door_car
4172,4172,4172,4172,4172,4172,4172,4172,4172,Kumasi,No,primary_plan,College,Disabled,female,Married,146,99,9,2,contacting_branch_directly,4-door_car
4173,4173,4173,4173,4173,4173,4173,4173,4173,Tamale,No,primary_plan,College,Employed,female,Divorced,122,34,6,2,contacting_agent,4-door_car
4174,4174,4174,4174,4174,4174,4174,4174,4174,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Single,132,9,1,4,via_the_web,4-door_car
4175,4175,4175,4175,4175,4175,4175,4175,4175,Accra,No,primary_plan,Bachelor,Employed,female,Married,122,43,2,1,via_the_web,4-door_car
4176,4176,4176,4176,4176,4176,4176,4176,4176,Kumasi,No,extended_plan,College,Unemployed,male,Single,264,86,2,1,contacting_agent,SUV
4177,4177,4177,4177,4177,4177,4177,4177,4177,Takoradi,No,primary_plan,College,Unemployed,male,Single,136,34,2,1,contacting_agent,2-door_car
4178,4178,4178,4178,4178,4178,4178,4178,4178,Accra,No,primary_plan,College,Employed,male,Married,200,22,1,2,via_the_web,SUV
4179,4179,4179,4179,4179,4179,4179,4179,4179,Kumasi,No,extended_plan,Bachelor,Employed,female,Single,164,142,2,2,customer_call_centre,4-door_car
4180,4180,4180,4180,4180,4180,4180,4180,4180,Kumasi,No,primary_plan,College,Employed,female,Married,136,125,3,4,contacting_branch_directly,4-door_car
4181,4181,4181,4181,4181,4181,4181,4181,4181,Accra,No,primary_plan,College,Unemployed,female,Married,126,0,3,1,contacting_agent,4-door_car
4182,4182,4182,4182,4182,4182,4182,4182,4182,Accra,Yes,primary_plan,Bachelor,Employed,female,Married,134,13,6,2,customer_call_centre,4-door_car
4183,4183,4183,4183,4183,4183,4183,4183,4183,Takoradi,Yes,primary_plan,High School or Below,Medical Leave,female,Divorced,130,99,1,1,contacting_agent,4-door_car
4184,4184,4184,4184,4184,4184,4184,4184,4184,Takoradi,No,primary_plan,High School or Below,Employed,male,Married,210,34,2,3,contacting_branch_directly,SUV
4185,4185,4185,4185,4185,4185,4185,4185,4185,Accra,Yes,extended_plan,College,Retired,female,Divorced,172,90,6,1,contacting_branch_directly,4-door_car
4186,4186,4186,4186,4186,4186,4186,4186,4186,Cape_coast,Yes,extended_plan,High School or Below,Employed,male,Married,160,22,3,2,customer_call_centre,2-door_car
4187,4187,4187,4187,4187,4187,4187,4187,4187,Kumasi,Yes,extended_plan,College,Retired,male,Single,172,90,3,1,contacting_agent,4-door_car
4188,4188,4188,4188,4188,4188,4188,4188,4188,Kumasi,Yes,primary_plan,Master,Retired,female,Married,124,0,2,1,contacting_agent,2-door_car
4189,4189,4189,4189,4189,4189,4189,4189,4189,Accra,No,primary_plan,High School or Below,Unemployed,male,Married,210,30,2,3,contacting_agent,SUV
4190,4190,4190,4190,4190,4190,4190,4190,4190,Takoradi,No,extended_plan,Bachelor,Employed,female,Married,426,77,3,4,contacting_agent,luxurious_suv
4191,4191,4191,4191,4191,4191,4191,4191,4191,Accra,No,primary_plan,High School or Below,Employed,male,Married,122,17,3,2,contacting_branch_directly,4-door_car
4192,4192,4192,4192,4192,4192,4192,4192,4192,Accra,No,primary_plan,Bachelor,Unemployed,male,Divorced,146,34,9,2,contacting_agent,4-door_car
4193,4193,4193,4193,4193,4193,4193,4193,4193,Tamale,No,primary_plan,Bachelor,Employed,male,Married,122,103,1,2,contacting_branch_directly,2-door_car
4194,4194,4194,4194,4194,4194,4194,4194,4194,Cape_coast,Yes,primary_plan,College,Unemployed,female,Single,136,82,2,1,contacting_agent,4-door_car
4195,4195,4195,4195,4195,4195,4195,4195,4195,Accra,No,premium_plan,High School or Below,Medical Leave,male,Single,228,73,2,1,contacting_agent,4-door_car
4196,4196,4196,4196,4196,4196,4196,4196,4196,Kumasi,Yes,primary_plan,Master,Disabled,male,Divorced,148,13,2,1,customer_call_centre,4-door_car
4197,4197,4197,4197,4197,4197,4197,4197,4197,Takoradi,No,primary_plan,Bachelor,Unemployed,male,Single,146,4,3,4,via_the_web,4-door_car
4198,4198,4198,4198,4198,4198,4198,4198,4198,Cape_coast,No,premium_plan,High School or Below,Employed,female,Married,224,56,5,2,contacting_branch_directly,4-door_car
4199,4199,4199,4199,4199,4199,4199,4199,4199,Cape_coast,No,primary_plan,Bachelor,Unemployed,female,Single,218,22,3,2,customer_call_centre,SUV
4200,4200,4200,4200,4200,4200,4200,4200,4200,Kumasi,No,primary_plan,Master,Employed,male,Married,130,90,1,4,customer_call_centre,4-door_car
4201,4201,4201,4201,4201,4201,4201,4201,4201,Kumasi,Yes,primary_plan,High School or Below,Employed,male,Married,220,99,8,2,contacting_branch_directly,SUV
4202,4202,4202,4202,4202,4202,4202,4202,4202,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Single,202,133,3,4,via_the_web,SUV
4203,4203,4203,4203,4203,4203,4203,4203,4203,Kumasi,No,extended_plan,High School or Below,Employed,female,Married,176,22,6,2,contacting_branch_directly,4-door_car
4204,4204,4204,4204,4204,4204,4204,4204,4204,Tamale,No,primary_plan,Doctor,Employed,female,Married,142,34,1,2,contacting_agent,4-door_car
4205,4205,4205,4205,4205,4205,4205,4205,4205,Tamale,No,primary_plan,College,Employed,male,Married,214,26,2,1,contacting_agent,SUV
4206,4206,4206,4206,4206,4206,4206,4206,4206,Kumasi,No,extended_plan,Bachelor,Employed,male,Divorced,176,64,1,1,via_the_web,2-door_car
4207,4207,4207,4207,4207,4207,4207,4207,4207,Kumasi,Yes,extended_plan,High School or Below,Employed,male,Single,152,73,8,1,contacting_agent,4-door_car
4208,4208,4208,4208,4208,4208,4208,4208,4208,Takoradi,No,primary_plan,Bachelor,Employed,female,Married,218,9,1,1,customer_call_centre,SUV
4209,4209,4209,4209,4209,4209,4209,4209,4209,Takoradi,No,extended_plan,Bachelor,Employed,female,Single,182,86,2,2,contacting_agent,2-door_car
4210,4210,4210,4210,4210,4210,4210,4210,4210,Takoradi,No,primary_plan,College,Employed,male,Married,122,64,7,4,contacting_agent,4-door_car
4211,4211,4211,4211,4211,4211,4211,4211,4211,Accra,No,extended_plan,College,Employed,female,Married,194,82,3,1,contacting_agent,4-door_car
4212,4212,4212,4212,4212,4212,4212,4212,4212,Tamale,No,primary_plan,Bachelor,Employed,female,Divorced,216,129,1,1,contacting_branch_directly,SUV
4213,4213,4213,4213,4213,4213,4213,4213,4213,Accra,No,extended_plan,Bachelor,Retired,male,Divorced,178,17,3,2,customer_call_centre,4-door_car
4214,4214,4214,4214,4214,4214,4214,4214,4214,Takoradi,No,primary_plan,College,Unemployed,male,Single,206,56,9,1,contacting_branch_directly,SUV
4215,4215,4215,4215,4215,4215,4215,4215,4215,Takoradi,No,primary_plan,Doctor,Employed,male,Married,130,4,1,2,contacting_agent,4-door_car
4216,4216,4216,4216,4216,4216,4216,4216,4216,Kumasi,No,extended_plan,College,Employed,male,Married,182,90,3,4,via_the_web,4-door_car
4217,4217,4217,4217,4217,4217,4217,4217,4217,Accra,No,premium_plan,Bachelor,Employed,male,Married,210,13,9,1,contacting_branch_directly,4-door_car
4218,4218,4218,4218,4218,4218,4218,4218,4218,Accra,No,primary_plan,High School or Below,Employed,female,Single,144,47,2,3,customer_call_centre,4-door_car
4219,4219,4219,4219,4219,4219,4219,4219,4219,Kumasi,No,primary_plan,College,Employed,female,Married,124,69,5,2,via_the_web,2-door_car
4220,4220,4220,4220,4220,4220,4220,4220,4220,Accra,No,premium_plan,Bachelor,Unemployed,male,Single,354,0,7,3,contacting_branch_directly,SUV
4221,4221,4221,4221,4221,4221,4221,4221,4221,Cape_coast,No,extended_plan,College,Unemployed,male,Single,268,112,4,2,contacting_agent,SUV
4222,4222,4222,4222,4222,4222,4222,4222,4222,Accra,No,extended_plan,Bachelor,Disabled,female,Married,194,133,3,1,contacting_branch_directly,4-door_car
4223,4223,4223,4223,4223,4223,4223,4223,4223,Takoradi,No,extended_plan,College,Employed,female,Divorced,178,34,3,1,customer_call_centre,4-door_car
4224,4224,4224,4224,4224,4224,4224,4224,4224,Kumasi,No,primary_plan,Bachelor,Employed,female,Divorced,136,95,4,3,contacting_agent,4-door_car
4225,4225,4225,4225,4225,4225,4225,4225,4225,Kumasi,No,primary_plan,College,Employed,female,Married,222,34,1,3,contacting_branch_directly,SUV
4226,4226,4226,4226,4226,4226,4226,4226,4226,Accra,No,extended_plan,College,Medical Leave,female,Single,162,52,3,1,contacting_agent,4-door_car
4227,4227,4227,4227,4227,4227,4227,4227,4227,Kumasi,Yes,primary_plan,High School or Below,Employed,female,Single,226,52,7,1,contacting_agent,SUV
4228,4228,4228,4228,4228,4228,4228,4228,4228,Takoradi,Yes,primary_plan,Bachelor,Retired,male,Divorced,130,4,3,1,contacting_agent,4-door_car
4229,4229,4229,4229,4229,4229,4229,4229,4229,Accra,No,primary_plan,Master,Employed,male,Single,140,34,3,2,via_the_web,4-door_car
4230,4230,4230,4230,4230,4230,4230,4230,4230,Takoradi,No,primary_plan,Bachelor,Employed,male,Married,146,9,4,3,contacting_branch_directly,4-door_car
4231,4231,4231,4231,4231,4231,4231,4231,4231,Takoradi,No,premium_plan,High School or Below,Disabled,female,Divorced,220,73,7,2,contacting_branch_directly,4-door_car
4232,4232,4232,4232,4232,4232,4232,4232,4232,Kumasi,No,primary_plan,College,Employed,male,Married,124,30,2,3,customer_call_centre,4-door_car
4233,4233,4233,4233,4233,4233,4233,4233,4233,Cape_coast,No,extended_plan,High School or Below,Employed,female,Married,252,26,2,4,contacting_agent,SUV
4234,4234,4234,4234,4234,4234,4234,4234,4234,Takoradi,No,primary_plan,High School or Below,Disabled,female,Married,142,47,2,4,via_the_web,4-door_car
4235,4235,4235,4235,4235,4235,4235,4235,4235,Accra,No,primary_plan,Bachelor,Employed,male,Married,136,86,2,1,contacting_agent,4-door_car
4236,4236,4236,4236,4236,4236,4236,4236,4236,Kumasi,No,primary_plan,High School or Below,Medical Leave,female,Single,138,82,1,1,contacting_agent,2-door_car
4237,4237,4237,4237,4237,4237,4237,4237,4237,Tamale,No,primary_plan,High School or Below,Unemployed,male,Single,142,69,9,1,contacting_agent,4-door_car
4238,4238,4238,4238,4238,4238,4238,4238,4238,Kumasi,No,primary_plan,Master,Employed,male,Married,220,120,1,1,contacting_agent,Sports Car
4239,4239,4239,4239,4239,4239,4239,4239,4239,Cape_coast,No,extended_plan,College,Employed,male,Married,184,99,4,1,contacting_branch_directly,2-door_car
